directory,ID,styles
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/12441.jpg,12441,[0.19613634 0.19036587 0.19706364 0.06004676 0.3563874 ]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/17789.jpg,17789,[0.30391207 0.04102362 0.3190963  0.16078176 0.17518625]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/17442.jpg,17442,[0.23823215 0.07092009 0.2915645  0.15125299 0.24803036]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/12438.jpg,12438,[0.2404749  0.05875561 0.18513475 0.13205433 0.3835804 ]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/14960.jpg,14960,[0.26668486 0.05252035 0.20280755 0.13706055 0.34092668]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/17512.jpg,17512,[0.2522595  0.0555865  0.19271477 0.1342447  0.36519456]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/10603.jpg,10603,[0.17121717 0.14224957 0.21118255 0.07987088 0.39547983]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/13477.jpg,13477,[0.30536088 0.04330223 0.2865855  0.15625922 0.20849219]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/12679.jpg,12679,[0.2282085  0.06480302 0.17090867 0.12794127 0.4081386 ]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/10374.jpg,10374,[0.18910632 0.17260657 0.21681684 0.06622504 0.3552452 ]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/17480.jpg,17480,[0.30271223 0.04114705 0.32199535 0.1612106  0.1729348 ]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/13064.jpg,13064,[0.22485414 0.06944855 0.16538562 0.1278881  0.4124236 ]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/10472.jpg,10472,[0.30189854 0.04326649 0.306465   0.16008496 0.18828498]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/12393.jpg,12393,[0.23895903 0.13634461 0.33434108 0.08999833 0.20035706]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/17602.jpg,17602,[0.19229747 0.17908989 0.20655216 0.06338497 0.3586755 ]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/12075.jpg,12075,[0.30284858 0.04502969 0.26149642 0.15127607 0.23934929]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/11837.jpg,11837,[0.2399417  0.12503341 0.34260985 0.09453367 0.19788137]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/13343.jpg,13343,[0.26692    0.05246918 0.20295492 0.1371004  0.34055546]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/17709.jpg,17709,[0.2327656  0.09299539 0.36670002 0.11803639 0.18950257]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/15178.jpg,15178,[0.16009435 0.12072542 0.21905763 0.10290479 0.39721778]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/15138.jpg,15138,[0.30172244 0.0454863  0.25402126 0.14966142 0.24910857]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/14262.jpg,14262,[0.18737629 0.16218436 0.2477653  0.07509767 0.32757634]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/12753.jpg,12753,[0.22967282 0.06341325 0.17309529 0.12826805 0.4055506 ]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/14955.jpg,14955,[0.2168915  0.08682729 0.1562688  0.13217771 0.4078347 ]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/13574.jpg,13574,[0.16248196 0.11985119 0.24616858 0.09456138 0.3769369 ]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/15033.jpg,15033,[0.304716   0.04151134 0.3121824  0.16020179 0.18138848]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/10283.jpg,10283,[0.30382168 0.04097378 0.31980306 0.16083674 0.1745647 ]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/11725.jpg,11725,[0.19889355 0.15545802 0.276516   0.08098352 0.28814894]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/17464.jpg,17464,[0.27488995 0.05100785 0.20920834 0.1387593  0.32613453]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/15111.jpg,15111,[0.22734196 0.06507421 0.18647887 0.13157745 0.38952753]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/11783.jpg,11783,[0.30501544 0.04164019 0.30992988 0.15996215 0.1834523 ]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/14999.jpg,14999,[0.19559735 0.18987201 0.19862127 0.06038807 0.35552132]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/12509.jpg,12509,[0.27130225 0.05164697 0.20624743 0.13800335 0.33280003]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/17706.jpg,17706,[0.22429645 0.07047911 0.16508274 0.12843254 0.41170916]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/10344.jpg,10344,[0.3030813  0.04106629 0.3214558  0.16109517 0.17330144]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/13789.jpg,13789,[0.22193646 0.07609161 0.16011417 0.12917964 0.4126781 ]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/15152.jpg,15152,[0.30418402 0.0443384  0.27163723 0.15335871 0.22648169]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/13076.jpg,13076,[0.23492709 0.11730886 0.34481347 0.0995035  0.20344704]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/11843.jpg,11843,[0.3029835  0.04125052 0.32028335 0.16107166 0.17441098]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/12575.jpg,12575,[0.30378702 0.04456968 0.26814988 0.15265428 0.23083915]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/13557.jpg,13557,[0.19377874 0.1854409  0.20337182 0.06188598 0.35552257]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/17456.jpg,17456,[0.21710709 0.08970946 0.1538438  0.13310972 0.40622988]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/13209.jpg,13209,[0.18520188 0.16568701 0.23751497 0.0720714  0.33952475]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/17818.jpg,17818,[0.2988624  0.04638209 0.24063936 0.14667735 0.2674388 ]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/17731.jpg,17731,[0.22860943 0.06437905 0.17152502 0.12801567 0.40747088]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/17460.jpg,17460,[0.24069607 0.13083619 0.33926207 0.09190167 0.19730404]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/10499.jpg,10499,[0.18632188 0.16818939 0.22683287 0.06903674 0.3496191 ]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/10201.jpg,10201,[0.30028078 0.04221257 0.32130998 0.16178444 0.17441227]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/17576.jpg,17576,[0.23510045 0.13409027 0.3320967  0.09111337 0.20759915]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/13966.jpg,13966,[0.21744372 0.18476054 0.18779466 0.0610299  0.3489711 ]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/17808.jpg,17808,[0.3035571  0.0408875  0.32136443 0.16096869 0.17322221]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/14656.jpg,14656,[0.22534469 0.14190307 0.31810668 0.08838104 0.22626443]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/17843.jpg,17843,[0.3056157  0.04223089 0.30150443 0.1587831  0.19186594]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/12480.jpg,12480,[0.27951017 0.05019236 0.21310514 0.13980535 0.317387  ]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/17650.jpg,17650,[0.2144645  0.10779632 0.33568698 0.10919201 0.23286016]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/17691.jpg,17691,[0.30069622 0.0459039  0.2640275  0.15222907 0.23714334]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/15039.jpg,15039,[0.16128461 0.11551212 0.24460037 0.09878465 0.37981832]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/13349.jpg,13349,[0.21919693 0.14478508 0.3098155  0.08708377 0.23911875]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/13068.jpg,13068,[0.16795866 0.10719454 0.23400469 0.11142671 0.37941536]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/17400.jpg,17400,[0.3040188  0.0411126  0.31801453 0.16070686 0.17614727]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/12857.jpg,12857,[0.21630615 0.08198133 0.16133218 0.13026586 0.41011444]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/14635.jpg,14635,[0.18496974 0.16489808 0.2372331  0.07213724 0.3407618 ]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/11565.jpg,11565,[0.18714595 0.15797096 0.25047415 0.07646158 0.32794735]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/17459.jpg,17459,[0.2262411  0.0672603  0.16775697 0.12777357 0.41096804]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/17434.jpg,17434,[0.30554911 0.04285866 0.29312322 0.15746045 0.20100847]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/13185.jpg,13185,[0.23413774 0.06062479 0.17873062 0.12979868 0.39670816]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/13515.jpg,13515,[0.24094033 0.12951338 0.34034094 0.09241322 0.19679211]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/13214.jpg,13214,[0.23107652 0.06234761 0.17506015 0.12867695 0.40283877]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/14014.jpg,14014,[0.24061053 0.12652238 0.34211254 0.09381101 0.19694352]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/13706.jpg,13706,[0.22476962 0.06960557 0.16523102 0.12790684 0.4124869 ]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/10563.jpg,10563,[0.19223456 0.17726398 0.20490083 0.06340405 0.3621966 ]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/15167.jpg,15167,[0.30361208 0.04087276 0.321306   0.16095214 0.17325702]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/13736.jpg,13736,[0.30201805 0.04537427 0.25575617 0.1500389  0.24681266]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/10456.jpg,10456,[0.22934198 0.08227592 0.37416422 0.13022268 0.18399517]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/17714.jpg,17714,[0.21255341 0.07828759 0.17102604 0.12860657 0.40952638]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/13576.jpg,13576,[0.23566529 0.06000079 0.18023492 0.13029002 0.39380887]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/17816.jpg,17816,[0.30427808 0.04427836 0.2725253  0.15353717 0.22538118]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/10435.jpg,10435,[0.18329385 0.1584558  0.23944286 0.07399712 0.34481037]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/14855.jpg,14855,[0.231401   0.06231231 0.17525971 0.12895106 0.402076  ]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/13679.jpg,13679,[0.2156276  0.12932353 0.31697717 0.09411182 0.24395984]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/10439.jpg,10439,[0.23002459 0.072748   0.36722052 0.14581154 0.18419537]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/11976.jpg,11976,[0.18942295 0.1735088  0.21568155 0.06592423 0.35546243]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/14890.jpg,14890,[0.18921748 0.16897902 0.20009884 0.0656301  0.3760745 ]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/13851.jpg,13851,[0.27548635 0.0516071  0.21308123 0.13987347 0.3199518 ]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/17685.jpg,17685,[0.30456936 0.04407993 0.2754652  0.15412293 0.2217626 ]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/14164.jpg,14164,[0.19337787 0.15013306 0.27001232 0.08152699 0.30494973]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/13704.jpg,13704,[0.19160034 0.17906633 0.21012703 0.06403662 0.35516962]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/17565.jpg,17565,[0.3055912  0.04222092 0.30194595 0.15888874 0.19135314]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/13667.jpg,13667,[0.18546343 0.23613127 0.17387076 0.06013574 0.34439886]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/17764.jpg,17764,[0.22156927 0.07710738 0.15943027 0.1294371  0.41245598]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/12666.jpg,12666,[0.21836028 0.0763312  0.16492581 0.12894288 0.41143984]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/13648.jpg,13648,[0.30556077 0.04213524 0.30284    0.15898931 0.1904747 ]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/11793.jpg,11793,[0.23171982 0.06194806 0.17590149 0.12891228 0.40151826]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/13171.jpg,13171,[0.26198938 0.05343914 0.19944842 0.13610594 0.3490171 ]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/17846.jpg,17846,[0.23178045 0.12721726 0.334125   0.09436478 0.21251248]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/17622.jpg,17622,[0.30362713 0.04086738 0.32130092 0.16094802 0.17325662]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/14655.jpg,14655,[0.30324596 0.04097687 0.32164603 0.16106004 0.17307116]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/12617.jpg,12617,[0.23269325 0.06134795 0.1770917  0.1292462  0.39962086]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/17568.jpg,17568,[0.27601615 0.05086141 0.21041465 0.13908374 0.32362413]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/13639.jpg,13639,[0.1614081  0.11579599 0.24370123 0.10016029 0.37893444]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/17642.jpg,17642,[0.22410382 0.07985833 0.36834383 0.13589107 0.1918029 ]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/17470.jpg,17470,[0.22133155 0.07959878 0.15834945 0.1305608  0.41015944]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/13529.jpg,13529,[0.24111281 0.0583152  0.18456475 0.13186722 0.38414007]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/11740.jpg,11740,[0.3055918  0.04280121 0.29363388 0.15751344 0.20045964]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/12729.jpg,12729,[0.23530115 0.06017853 0.18029808 0.13029443 0.39392787]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/14812.jpg,14812,[0.3042058  0.04119121 0.31671944 0.16059196 0.17729153]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/17826.jpg,17826,[0.3035985  0.04095853 0.32065582 0.16093063 0.17385647]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/14273.jpg,14273,[0.23406096 0.09708419 0.3633624  0.114171   0.19132148]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/17572.jpg,17572,[0.3036584  0.04088429 0.3210638  0.16093092 0.17346263]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/13507.jpg,13507,[0.30503637 0.04166799 0.30959615 0.1599302  0.18376927]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/12491.jpg,12491,[0.21926574 0.08458276 0.15522511 0.13166016 0.4092662 ]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/10194.jpg,10194,[0.29977605 0.04612214 0.24449232 0.14755559 0.26205388]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/13555.jpg,13555,[0.2835916  0.04948271 0.21684152 0.14080496 0.3092793 ]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/13900.jpg,13900,[0.22754906 0.06559167 0.16983745 0.12786749 0.40915436]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/17524.jpg,17524,[0.30400467 0.04107622 0.3183557  0.16072392 0.1758395 ]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/14573.jpg,14573,[0.17354414 0.27865824 0.19803414 0.0941576  0.25560594]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/12597.jpg,12597,[0.23320267 0.09034479 0.15074517 0.15498707 0.37072027]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/14430.jpg,14430,[0.24447034 0.05743552 0.18716006 0.13262156 0.37831253]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/17415.jpg,17415,[0.24614279 0.05708897 0.18842743 0.13308157 0.37525928]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/14422.jpg,14422,[0.1882751  0.17144813 0.2197661  0.06697772 0.35353297]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/14957.jpg,14957,[0.1941046  0.1838671  0.20170654 0.06174508 0.35857666]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/13791.jpg,13791,[0.30424058 0.04127659 0.31589994 0.16054106 0.17804176]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/14994.jpg,14994,[0.3052422  0.04344743 0.2846374  0.1559017  0.21077126]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/12177.jpg,12177,[0.23975132 0.05867535 0.18353571 0.13155046 0.38648716]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/17680.jpg,17680,[0.1869727  0.16905563 0.22382514 0.0682124  0.35193408]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/14676.jpg,14676,[0.22403745 0.07098212 0.16393444 0.12806313 0.41298282]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/17517.jpg,17517,[0.16096377 0.11504541 0.23654309 0.10110949 0.3863382 ]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/13314.jpg,13314,[0.23827812 0.10759977 0.23316517 0.13859983 0.28235713]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/14244.jpg,14244,[0.24112926 0.13249436 0.338598   0.09120858 0.19656977]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/17472.jpg,17472,[0.3054613  0.04200476 0.30464515 0.15926018 0.18862864]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/17429.jpg,17429,[0.2829304  0.0495981  0.21621098 0.14063767 0.31062293]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/13830.jpg,13830,[0.21716243 0.09014653 0.15361273 0.13322063 0.4058577 ]
/content/drive/MyDrive/Data-Science/Art-to-fashion/Data/HipsterWars/images/17601.jpg,17601,[0.30503574 0.04200127 0.30641365 0.15957193 0.18697739]
